_date, average_price , total_volume ,_4046,_4225,_4770,total_bags,type,year,geography
30/01/2022 0:00, 1.24 ," 424,589.07 ",205529.63,214265.51,4793.94,114518.71,conventional,2022,San Francisco
20/02/2022 0:00, 1.68 ," 158,569.50 ",109770.01,48263.63,535.85,88784.05,conventional,2022,Seattle
13/02/2022 0:00, 1.60 ," 183,624.11 ",126797.78,56407.22,419.1,89908.22,conventional,2022,Seattle
06/02/2022 0:00, 1.86 ," 136,443.47 ",78307.21,57567.66,568.6,96781.23,conventional,2022,Seattle
30/01/2022 0:00, 1.53 ," 155,760.03 ",120733.37,34616.93,409.73,98785.53,conventional,2022,Seattle
20/02/2022 0:00, 1.27 ," 245,634.64 ",203168.81,41075.66,1390.17,148196.42,conventional,2022,South Carolina
13/02/2022 0:00, 1.19 ," 362,040.42 ",306508.78,54076.29,1455.36,138471.77,conventional,2022,South Carolina
06/02/2022 0:00, 1.36 ," 226,693.01 ",179240.43,46016.39,1436.18,160046.57,conventional,2022,South Carolina
30/01/2022 0:00, 1.37 ," 225,549.83 ",180132.3,44081.71,1335.82,147415.82,conventional,2022,South Carolina
20/02/2022 0:00, 1.40 ," 25,996.28 ",20813.06,5183.23,0,14206.47,conventional,2022,Spokane
13/02/2022 0:00, 1.39 ," 33,239.81 ",27643.6,5566.78,29.43,15253.18,conventional,2022,Spokane
06/02/2022 0:00, 1.65 ," 24,701.27 ",17124.25,7577.01,0,15550.66,conventional,2022,Spokane
30/01/2022 0:00, 1.30 ," 26,809.24 ",21853.19,4952.59,3.46,15371.35,conventional,2022,Spokane
20/02/2022 0:00, 1.13 ," 85,377.31 ",80165.3,5207.29,4.73,61074.39,conventional,2022,St. Louis
13/02/2022 0:00, 1.02 ," 121,512.37 ",113393.28,8088.85,30.24,71299.79,conventional,2022,St. Louis
06/02/2022 0:00, 1.18 ," 81,412.10 ",75229.97,6166.07,16.06,54636.65,conventional,2022,St. Louis
30/01/2022 0:00, 1.18 ," 83,619.51 ",78079.67,5502.91,36.93,60263.49,conventional,2022,St. Louis
20/02/2022 0:00, 1.29 ," 44,223.73 ",19124.64,25046.04,53.05,31731.33,conventional,2022,Syracuse
13/02/2022 0:00, 1.23 ," 62,930.48 ",27154.28,35716.74,59.46,37585.78,conventional,2022,Syracuse
06/02/2022 0:00, 1.26 ," 44,023.95 ",17303.77,26680.58,39.59,43366.4,conventional,2022,Syracuse
30/01/2022 0:00, 1.26 ," 48,906.00 ",19437.34,29444.21,24.45,37026.46,conventional,2022,Syracuse
20/02/2022 0:00, 1.24 ," 245,759.40 ",233036.43,12689.68,33.28,113261.99,conventional,2022,Tampa
13/02/2022 0:00, 1.19 ," 343,900.27 ",327784.15,16100.6,15.53,124639.97,conventional,2022,Tampa
06/02/2022 0:00, 1.24 ," 252,922.02 ",238415.32,14496.29,10.39,127895.52,conventional,2022,Tampa
30/01/2022 0:00, 1.23 ," 237,525.09 ",224536.05,12962.9,26.15,129328.82,conventional,2022,Tampa
20/02/2022 0:00, 1.12 ," 62,066.87 ",52140.98,5372.23,4553.67,26232.66,conventional,2022,Toledo
13/02/2022 0:00, 1.02 ," 93,944.11 ",70657.16,9546.05,13740.89,26752.26,conventional,2022,Toledo
06/02/2022 0:00, 0.97 ," 62,112.44 ",51678.19,5460.12,4974.14,36842.63,conventional,2022,Toledo
30/01/2022 0:00, 0.93 ," 75,842.25 ",64426.67,6861.54,4554.04,26302.52,conventional,2022,Toledo
20/02/2022 0:00, 0.99 ," 474,404.00 ",370280.29,97556.26,6567.45,346102.69,conventional,2022,West Tex/New Mexico
13/02/2022 0:00, 0.98 ," 526,257.25 ",395170.53,121415.21,9671.51,453501.36,conventional,2022,West Tex/New Mexico
06/02/2022 0:00, 1.07 ," 406,404.29 ",289972.12,109521.14,6911.04,333860.19,conventional,2022,West Tex/New Mexico
30/01/2022 0:00, 1.09 ," 396,970.53 ",279468.73,109692.99,7808.81,354219.69,conventional,2022,West Tex/New Mexico
20/02/2022 0:00, 0.99 ," 31,646.89 ",30132.36,1513.45,1.08,28360.46,conventional,2022,Wichita
13/02/2022 0:00, 0.97 ," 33,885.25 ",31814.4,2058.93,11.92,32556.35,conventional,2022,Wichita
06/02/2022 0:00, 1.13 ," 25,041.42 ",22522.93,2512.55,5.95,28454.65,conventional,2022,Wichita
30/01/2022 0:00, 1.07 ," 26,092.99 ",23476.99,2608.45,7.56,28628.77,conventional,2022,Wichita
20/02/2022 0:00, 1.40 ," 2,065,689.55 ",1423224.65,442717.5,199747.41,1435679.09,conventional,2022,California
13/02/2022 0:00, 1.26 ," 2,731,130.42 ",1710552.29,768988.82,251589.31,2409800.72,conventional,2022,California
06/02/2022 0:00, 1.42 ," 2,129,160.94 ",1399747.05,589107.51,140306.39,1444134.6,conventional,2022,California
30/01/2022 0:00, 1.30 ," 2,462,064.98 ",1563454.6,697109.06,201501.32,1414195.71,conventional,2022,California
20/02/2022 0:00, 1.25 ," 1,702,885.84 ",1212707.27,363211.78,126966.79,865585.49,conventional,2022,Great Lakes
13/02/2022 0:00, 1.17 ," 2,776,304.46 ",1729057.52,697384.85,349862.1,872990.77,conventional,2022,Great Lakes
06/02/2022 0:00, 1.18 ," 1,580,074.73 ",1087139.82,360792.97,132141.94,1111669.92,conventional,2022,Great Lakes
30/01/2022 0:00, 1.08 ," 1,897,017.59 ",1323055.69,447464.63,126497.27,858079.63,conventional,2022,Great Lakes
20/02/2022 0:00, 1.23 ," 2,036,334.35 ",1528409.94,496935.11,10989.3,1391125.06,conventional,2022,Midsouth
13/02/2022 0:00, 1.21 ," 2,481,979.73 ",1864395.96,604642.17,12941.6,1358446.7,conventional,2022,Midsouth
06/02/2022 0:00, 1.30 ," 1,818,416.36 ",1304762.07,501258.9,12395.39,1371688.05,conventional,2022,Midsouth
30/01/2022 0:00, 1.27 ," 1,879,531.06 ",1336969.57,529688.59,12872.91,1323563.49,conventional,2022,Midsouth
20/02/2022 0:00, 1.45 ," 3,453,822.10 ",1535028.96,1917351.76,1441.37,1650584.02,conventional,2022,Northeast
13/02/2022 0:00, 1.40 ," 5,009,345.42 ",2540594.91,2466859.49,1891.02,1719796.91,conventional,2022,Northeast
06/02/2022 0:00, 1.46 ," 3,010,363.65 ",1247567.29,1759535.23,3261.12,1757354.73,conventional,2022,Northeast
30/01/2022 0:00, 1.43 ," 4,138,850.03 ",1864080.02,2273211.58,1558.43,1733288.64,conventional,2022,Northeast
20/02/2022 0:00, 1.21 ," 1,066,086.76 ",690130.59,373857.13,2098.72,569426.87,conventional,2022,Plains
13/02/2022 0:00, 1.17 ," 1,294,939.81 ",785877.51,507030.96,2031.35,610118.63,conventional,2022,Plains
06/02/2022 0:00, 1.23 ," 926,824.79 ",583443.71,341349.16,2031.92,577252.97,conventional,2022,Plains
30/01/2022 0:00, 1.26 ," 894,147.97 ",585979.5,306449.02,1719.45,574647.59,conventional,2022,Plains
20/02/2022 0:00, 1.02 ," 2,553,764.33 ",2118394.08,402508.19,32862.06,1573836.46,conventional,2022,South Central
13/02/2022 0:00, 0.95 ," 2,787,199.74 ",2236387.93,491775.21,59036.61,2134934.99,conventional,2022,South Central
06/02/2022 0:00, 1.12 ," 2,285,103.41 ",1729060.69,512718.26,43324.47,1543547.32,conventional,2022,South Central
30/01/2022 0:00, 1.11 ," 2,342,416.65 ",1684465.22,582309.54,75641.89,1480704.07,conventional,2022,South Central
20/02/2022 0:00, 1.27 ," 2,393,213.17 ",2245035.62,145772.07,2405.48,1123344.28,conventional,2022,Southeast
13/02/2022 0:00, 1.17 ," 3,258,383.92 ",3060721.46,195199.83,2462.64,1172364.57,conventional,2022,Southeast
06/02/2022 0:00, 1.29 ," 2,432,295.92 ",2247816.69,182101.78,2377.44,1274089.83,conventional,2022,Southeast
30/01/2022 0:00, 1.29 ," 2,283,812.51 ",2108458.87,173123.03,2230.61,1253006.81,conventional,2022,Southeast
20/02/2022 0:00, 1.25 ," 2,380,245.10 ",1868588.84,483117.4,28538.87,1598802.79,conventional,2022,West
13/02/2022 0:00, 1.23 ," 2,808,639.90 ",2173768.29,601293.15,33578.46,1658090.44,conventional,2022,West
06/02/2022 0:00, 1.26 ," 2,124,271.93 ",1512423.98,583851.12,27996.83,1595207.88,conventional,2022,West
30/01/2022 0:00, 1.24 ," 2,143,730.91 ",1514654.65,601434.32,27641.95,1521184.33,conventional,2022,West
20/02/2022 0:00, 1.27 ," 17,652,041.19 ",12621519.95,4625470.94,405050,10208384.07,conventional,2022,Total U.S.
13/02/2022 0:00, 1.20 ," 23,147,923.42 ",16101355.86,6333174.49,713393.08,11936543.73,conventional,2022,Total U.S.
06/02/2022 0:00, 1.29 ," 16,306,511.73 ",11111961.29,4830714.93,363835.5,10674945.29,conventional,2022,Total U.S.
30/01/2022 0:00, 1.26 ," 18,041,571.70 ",11981118.11,5610789.77,449663.83,10158670.26,conventional,2022,Total U.S.
20/02/2022 0:00, 1.85 , 813.48 ,83.74,725.68,4.05,2702.4,organic,2022,Albany
13/02/2022 0:00, 1.68 , 553.35 ,71.87,455.13,26.35,3329.97,organic,2022,Albany
06/02/2022 0:00, 1.69 , 541.41 ,66.83,474.58,0,3187.24,organic,2022,Albany
30/01/2022 0:00, 1.63 , 489.39 ,105.95,383.44,0,3211.11,organic,2022,Albany
20/02/2022 0:00, 2.01 ," 1,879.64 ",114.82,1764.82,0,10760.11,organic,2022,Atlanta
13/02/2022 0:00, 2.04 ," 1,976.31 ",89.58,1886.73,0,9266.13,organic,2022,Atlanta
06/02/2022 0:00, 1.88 ," 2,201.62 ",53.23,2148.4,0,10246.41,organic,2022,Atlanta
30/01/2022 0:00, 1.79 ," 2,737.70 ",114.74,2622.95,0,9840.14,organic,2022,Atlanta
20/02/2022 0:00, 1.83 ," 3,610.02 ",417.69,3188.89,3.44,45371.71,organic,2022,Baltimore/Washington
13/02/2022 0:00, 1.68 ," 3,528.05 ",486.02,3038.59,3.44,52056.59,organic,2022,Baltimore/Washington
06/02/2022 0:00, 1.80 ," 3,724.12 ",652.45,3061.35,10.32,49291.45,organic,2022,Baltimore/Washington
30/01/2022 0:00, 1.77 ," 4,098.05 ",481.55,3605.02,11.49,50313.13,organic,2022,Baltimore/Washington
20/02/2022 0:00, 1.65 , 233.57 ,111.86,121.71,0,10325.62,organic,2022,Birmingham/Montgomery
13/02/2022 0:00, 1.47 , 251.62 ,61.45,190.17,0,10536.63,organic,2022,Birmingham/Montgomery
06/02/2022 0:00, 1.54 , 228.62 ,33.65,194.96,0,8752.36,organic,2022,Birmingham/Montgomery
30/01/2022 0:00, 1.50 , 267.14 ,70.6,196.54,0,7130.48,organic,2022,Birmingham/Montgomery
20/02/2022 0:00, 2.17 , 618.75 ,15.05,603.7,0,2930.51,organic,2022,Boise
13/02/2022 0:00, 2.16 , 867.04 ,5.67,861.37,0,3419.28,organic,2022,Boise
06/02/2022 0:00, 2.13 , 791.87 ,0.94,789.66,1.27,3407.66,organic,2022,Boise
30/01/2022 0:00, 1.73 , 880.21 ,6.47,869.94,3.8,3884.95,organic,2022,Boise
20/02/2022 0:00, 1.91 ," 1,226.13 ",117.5,1108.62,0,30279.88,organic,2022,Boston
13/02/2022 0:00, 1.83 ," 1,617.11 ",154.21,1462.9,0,32347.43,organic,2022,Boston
06/02/2022 0:00, 1.82 ," 1,663.05 ",203.14,1459.92,0,32870.62,organic,2022,Boston
30/01/2022 0:00, 1.73 ," 1,822.00 ",126.44,1695.57,0,39309.54,organic,2022,Boston
20/02/2022 0:00, 1.72 , 901.50 ,788.76,112.74,0,10563.39,organic,2022,Buffalo/Rochester
13/02/2022 0:00, 1.61 ," 1,512.35 ",1367.75,144.59,0,10393.01,organic,2022,Buffalo/Rochester
06/02/2022 0:00, 1.68 ," 1,318.82 ",1223.1,95.71,0,9963.47,organic,2022,Buffalo/Rochester
30/01/2022 0:00, 1.52 ," 1,267.30 ",1181.17,86.13,0,10659.49,organic,2022,Buffalo/Rochester
20/02/2022 0:00, 1.57 ," 2,613.72 ",154.44,2445.47,13.81,17886.91,organic,2022,Charlotte
13/02/2022 0:00, 1.60 ," 2,441.83 ",109.57,2302.39,29.86,17628.78,organic,2022,Charlotte
06/02/2022 0:00, 1.64 ," 2,617.67 ",115.61,2490.83,11.22,16449.57,organic,2022,Charlotte
30/01/2022 0:00, 1.66 ," 2,573.97 ",133.31,2422.5,18.16,19179.37,organic,2022,Charlotte
20/02/2022 0:00, 1.71 ," 3,661.61 ",338.95,3322.67,0,15455.97,organic,2022,Chicago
13/02/2022 0:00, 1.71 ," 3,703.87 ",360.78,3343.1,0,16616.27,organic,2022,Chicago
06/02/2022 0:00, 1.75 ," 6,086.30 ",464.94,5621.36,0,20872.48,organic,2022,Chicago
30/01/2022 0:00, 1.72 ," 6,916.98 ",504.65,6412.33,0,21088.62,organic,2022,Chicago
20/02/2022 0:00, 2.45 ," 1,680.60 ",47.18,1633.43,0,2444.12,organic,2022,Cincinnati/Dayton
13/02/2022 0:00, 2.43 ," 2,095.28 ",67.46,2027.82,0,2643.79,organic,2022,Cincinnati/Dayton
06/02/2022 0:00, 1.75 ," 1,987.56 ",348.76,1638.8,0,2458.22,organic,2022,Cincinnati/Dayton
30/01/2022 0:00, 1.88 ," 2,517.86 ",575.57,1942.29,0,2659.26,organic,2022,Cincinnati/Dayton
20/02/2022 0:00, 1.89 ," 1,368.55 ",438.67,929.86,0,3254.32,organic,2022,Columbus
13/02/2022 0:00, 1.87 ," 1,268.63 ",368.59,900.04,0,3287.16,organic,2022,Columbus
06/02/2022 0:00, 1.68 ," 1,285.11 ",340.4,944.7,0,3605.32,organic,2022,Columbus
30/01/2022 0:00, 1.62 ," 1,435.89 ",422.22,1013.68,0,3457.58,organic,2022,Columbus
20/02/2022 0:00, 1.63 ," 3,683.56 ",3374.83,308.74,0,30033.04,organic,2022,Dallas/Ft. Worth
13/02/2022 0:00, 1.60 ," 4,474.77 ",4121.21,353.56,0,27761.21,organic,2022,Dallas/Ft. Worth
06/02/2022 0:00, 1.55 ," 5,407.39 ",5067.23,340.16,0,32527.73,organic,2022,Dallas/Ft. Worth
30/01/2022 0:00, 1.50 ," 5,800.87 ",5290.06,510.81,0,31129.59,organic,2022,Dallas/Ft. Worth
20/02/2022 0:00, 1.96 ," 3,225.37 ",3021.9,203.47,0,9144.92,organic,2022,Denver
13/02/2022 0:00, 1.96 ," 3,036.05 ",2717.32,318.73,0,9706.86,organic,2022,Denver
06/02/2022 0:00, 1.88 ," 3,608.69 ",3061.45,547.24,0,11083.93,organic,2022,Denver
30/01/2022 0:00, 1.70 ," 6,683.00 ",5768.52,914.47,0,9341.06,organic,2022,Denver
20/02/2022 0:00, 1.90 ," 1,040.86 ",175.64,865.22,0,5755.53,organic,2022,Detroit
13/02/2022 0:00, 1.83 ," 1,252.57 ",225.42,1027.15,0,8108.78,organic,2022,Detroit
06/02/2022 0:00, 1.40 ," 1,788.17 ",215.92,1572.25,0,13720.86,organic,2022,Detroit
30/01/2022 0:00, 1.49 ," 1,660.39 ",215.46,1444.92,0,11896.94,organic,2022,Detroit
20/02/2022 0:00, 1.40 , 869.22 ,16.17,853.06,0,6304.66,organic,2022,Grand Rapids
13/02/2022 0:00, 1.40 , 669.14 ,8.44,660.7,0,6306.97,organic,2022,Grand Rapids
06/02/2022 0:00, 1.21 ," 1,211.96 ",45.83,1166.14,0,11836.35,organic,2022,Grand Rapids
30/01/2022 0:00, 1.11 ," 1,359.20 ",21.67,1337.53,0,16608.81,organic,2022,Grand Rapids
20/02/2022 0:00, 1.75 ," 1,284.25 ",568.48,715.76,0,14072.51,organic,2022,Harrisburg/Scranton
13/02/2022 0:00, 1.69 ," 1,121.93 ",502.87,619.06,0,16788.72,organic,2022,Harrisburg/Scranton
06/02/2022 0:00, 1.61 , 962.24 ,437.18,525.07,0,18232.98,organic,2022,Harrisburg/Scranton
30/01/2022 0:00, 1.58 , 999.53 ,532.12,467.41,0,19358.59,organic,2022,Harrisburg/Scranton
20/02/2022 0:00, 2.02 ," 4,408.33 ",581.01,3827.32,0,10765.08,organic,2022,Hartford/Springfield
13/02/2022 0:00, 1.84 ," 4,841.71 ",756.9,4082.59,2.23,13088.89,organic,2022,Hartford/Springfield
06/02/2022 0:00, 1.85 ," 6,086.53 ",745.67,5338.63,2.23,14988.49,organic,2022,Hartford/Springfield
30/01/2022 0:00, 1.78 ," 6,702.41 ",1182.98,5517.21,2.23,18137.31,organic,2022,Hartford/Springfield
20/02/2022 0:00, 1.57 ," 2,737.50 ",2723.46,14.03,0,12141.54,organic,2022,Houston
13/02/2022 0:00, 1.51 ," 2,857.92 ",2825.17,32.75,0,12527.16,organic,2022,Houston
06/02/2022 0:00, 1.52 ," 3,432.60 ",3392.7,39.9,0,12681.11,organic,2022,Houston
30/01/2022 0:00, 1.59 ," 3,382.33 ",3316.77,65.56,0,5034.49,organic,2022,Houston
20/02/2022 0:00, 1.91 , 700.81 ,197.99,502.82,0,4600.24,organic,2022,Indianapolis
13/02/2022 0:00, 1.80 , 689.22 ,188.54,500.67,0,5166.25,organic,2022,Indianapolis
06/02/2022 0:00, 1.58 ," 1,077.07 ",191.92,882,3.15,5565.37,organic,2022,Indianapolis
30/01/2022 0:00, 1.65 , 909.75 ,244.13,665.62,0,5609.85,organic,2022,Indianapolis
20/02/2022 0:00, 1.19 , 120.97 ,23.78,97.19,0,17558.64,organic,2022,Jacksonville
13/02/2022 0:00, 1.08 , 147.20 ,55.14,92.06,0,21156.71,organic,2022,Jacksonville
06/02/2022 0:00, 1.18 , 206.14 ,94.39,111.75,0,13607.06,organic,2022,Jacksonville
30/01/2022 0:00, 1.03 , 365.25 ,180.01,185.23,0,26427.26,organic,2022,Jacksonville
20/02/2022 0:00, 1.87 , 955.26 ,701,254.25,0,6283.59,organic,2022,Las Vegas
13/02/2022 0:00, 1.75 ," 1,199.65 ",882.75,316.91,0,6401.46,organic,2022,Las Vegas
06/02/2022 0:00, 1.62 ," 1,444.23 ",954.69,489.54,0,7015.71,organic,2022,Las Vegas
30/01/2022 0:00, 1.53 ," 1,194.57 ",793.55,401.02,0,7022.66,organic,2022,Las Vegas
20/02/2022 0:00, 2.00 ," 6,234.60 ",4340.17,1894.42,0,38875.05,organic,2022,Los Angeles
13/02/2022 0:00, 1.96 ," 7,462.21 ",5440.13,2022.09,0,44849.03,organic,2022,Los Angeles
06/02/2022 0:00, 1.98 ," 9,471.68 ",6819.44,2652.24,0,43069.25,organic,2022,Los Angeles
30/01/2022 0:00, 1.86 ," 11,995.86 ",9373.75,2622.1,0,47834.84,organic,2022,Los Angeles
20/02/2022 0:00, 2.14 , 593.41 ,2,591.42,0,1431.81,organic,2022,Louisville
13/02/2022 0:00, 2.11 , 563.71 ,1.89,561.82,0,1351.44,organic,2022,Louisville
06/02/2022 0:00, 2.17 , 814.06 ,6.32,807.75,0,1452.94,organic,2022,Louisville
30/01/2022 0:00, 1.89 , 604.19 ,0,604.19,0,1276.64,organic,2022,Louisville
20/02/2022 0:00, 1.11 , 165.39 ,163.14,2.25,0,109511.66,organic,2022,Miami/Ft. Lauderdale
13/02/2022 0:00, 1.03 , 223.04 ,223.04,0,0,124216.1,organic,2022,Miami/Ft. Lauderdale
06/02/2022 0:00, 1.09 , 325.01 ,322.75,2.26,0,105596.34,organic,2022,Miami/Ft. Lauderdale
30/01/2022 0:00, 1.03 , 427.61 ,427.62,0,0,103805.47,organic,2022,Miami/Ft. Lauderdale
20/02/2022 0:00, 2.09 , 986.78 ,12.26,974.52,0,7808.05,organic,2022,Nashville
13/02/2022 0:00, 1.95 ," 1,058.10 ",33.1,1024.99,0,7523.53,organic,2022,Nashville
06/02/2022 0:00, 1.96 ," 1,081.92 ",42.74,1039.18,0,7802.71,organic,2022,Nashville
30/01/2022 0:00, 1.78 ," 1,188.11 ",26.72,1161.39,0,7820.52,organic,2022,Nashville
20/02/2022 0:00, 2.01 ," 1,186.61 ",224.41,962.21,0,15717.83,organic,2022,Northern New England
13/02/2022 0:00, 1.94 , 706.25 ,230.13,476.12,0,13461.29,organic,2022,Northern New England
06/02/2022 0:00, 1.97 , 583.38 ,94.33,489.05,0,12289.02,organic,2022,Northern New England
30/01/2022 0:00, 1.90 , 558.73 ,155.42,403.32,0,13546.02,organic,2022,Northern New England
20/02/2022 0:00, 1.51 , 145.66 ,141,4.66,0,5138.86,organic,2022,New Orleans/Mobile
13/02/2022 0:00, 1.23 , 150.99 ,132.33,18.67,0,6317.32,organic,2022,New Orleans/Mobile
06/02/2022 0:00, 1.31 , 126.85 ,105.86,20.99,0,6143.94,organic,2022,New Orleans/Mobile
30/01/2022 0:00, 1.20 , 267.46 ,202.21,65.25,0,11487.44,organic,2022,New Orleans/Mobile
20/02/2022 0:00, 1.82 ," 13,089.78 ",11300.03,1778.84,10.91,79842.22,organic,2022,New York
13/02/2022 0:00, 1.82 ," 14,101.94 ",11870.15,2228.65,3.13,88035.61,organic,2022,New York
06/02/2022 0:00, 1.78 ," 13,070.38 ",10782.52,2273.87,13.98,94933.26,organic,2022,New York
30/01/2022 0:00, 1.74 ," 14,932.42 ",12665.8,2260.41,6.21,101553.04,organic,2022,New York
20/02/2022 0:00, 1.08 , 76.27 ,76.27,0,0,75054.65,organic,2022,Orlando
13/02/2022 0:00, 0.99 , 108.30 ,108.31,0,0,80716.64,organic,2022,Orlando
06/02/2022 0:00, 0.98 , 166.78 ,166.78,0,0,76771.91,organic,2022,Orlando
30/01/2022 0:00, 1.00 , 261.40 ,261.39,0,0,80648.76,organic,2022,Orlando
20/02/2022 0:00, 1.67 , 383.49 ,7.73,375.76,0,3223.45,organic,2022,Peoria/Springfield
13/02/2022 0:00, 1.60 , 551.08 ,0,551.09,0,3414.68,organic,2022,Peoria/Springfield
06/02/2022 0:00, 1.47 , 460.65 ,13.66,446.98,0,3828.1,organic,2022,Peoria/Springfield
30/01/2022 0:00, 1.45 , 390.25 ,4.78,385.46,0,4079.81,organic,2022,Peoria/Springfield
20/02/2022 0:00, 1.84 ," 3,080.67 ",1943.28,1137.39,0,21139.37,organic,2022,Philadelphia
13/02/2022 0:00, 1.79 ," 3,411.18 ",2213.12,1198.05,0,23968.73,organic,2022,Philadelphia
06/02/2022 0:00, 1.73 ," 2,754.39 ",1732.62,1021.77,0,26093.53,organic,2022,Philadelphia
30/01/2022 0:00, 1.69 ," 3,224.20 ",2115.3,1108.9,0,26889.93,organic,2022,Philadelphia
20/02/2022 0:00, 1.71 ," 2,735.48 ",1894.25,841.22,0,12885.99,organic,2022,Phoenix/Tucson
13/02/2022 0:00, 1.63 ," 3,314.77 ",2372.7,942.07,0,13497.09,organic,2022,Phoenix/Tucson
06/02/2022 0:00, 1.54 ," 3,103.24 ",2103.14,1000.09,0,14345.49,organic,2022,Phoenix/Tucson
30/01/2022 0:00, 1.53 ," 3,327.62 ",2445.72,881.9,0,10502.1,organic,2022,Phoenix/Tucson
20/02/2022 0:00, 1.64 , 929.48 ,928.1,1.37,0,6665.01,organic,2022,Pittsburgh
13/02/2022 0:00, 1.57 , 710.15 ,708.79,1.36,0,6463.21,organic,2022,Pittsburgh
06/02/2022 0:00, 1.55 , 734.29 ,734.29,0,0,5810.28,organic,2022,Pittsburgh
30/01/2022 0:00, 1.53 , 967.06 ,964.35,2.72,0,8002.49,organic,2022,Pittsburgh
20/02/2022 0:00, 2.70 ," 4,986.69 ",27.82,4958.87,0,4146.32,organic,2022,Portland
13/02/2022 0:00, 2.73 ," 7,993.53 ",49.73,7943.79,0,4319.7,organic,2022,Portland
06/02/2022 0:00, 2.67 ," 8,050.76 ",29.19,8021.58,0,4359.73,organic,2022,Portland
30/01/2022 0:00, 2.24 ," 6,108.90 ",117.78,5991.12,0,5279.01,organic,2022,Portland
20/02/2022 0:00, 1.90 , 45.50 ,16.66,28.84,0,4023.67,organic,2022,Providence
13/02/2022 0:00, 1.81 , 53.21 ,28.47,24.74,0,4579.11,organic,2022,Providence
06/02/2022 0:00, 1.72 , 54.45 ,35.24,19.21,0,5210.23,organic,2022,Providence
30/01/2022 0:00, 1.65 , 53.21 ,22.95,30.26,0,6603.19,organic,2022,Providence
20/02/2022 0:00, 1.55 ," 3,730.34 ",1007,2629.02,94.31,26938.63,organic,2022,Raleigh/Greensboro
13/02/2022 0:00, 1.60 ," 3,397.91 ",958.08,2378.72,61.1,26564.91,organic,2022,Raleigh/Greensboro
06/02/2022 0:00, 1.65 ," 3,065.44 ",795.43,2207.84,62.16,23146.69,organic,2022,Raleigh/Greensboro
30/01/2022 0:00, 1.63 ," 3,771.97 ",804.29,2928.88,38.79,26793.48,organic,2022,Raleigh/Greensboro
20/02/2022 0:00, 1.51 , 985.63 ,17.01,961.06,7.57,17772.11,organic,2022,Richmond/Norfolk
13/02/2022 0:00, 1.38 , 926.49 ,50.63,875.86,0,20848.38,organic,2022,Richmond/Norfolk
06/02/2022 0:00, 1.62 ," 1,002.35 ",47.25,949.69,5.41,15659.43,organic,2022,Richmond/Norfolk
30/01/2022 0:00, 1.58 ," 1,184.74 ",78.32,1103.16,3.25,16938.31,organic,2022,Richmond/Norfolk
20/02/2022 0:00, 1.75 , 750.09 ,59.81,690.29,0,6532.97,organic,2022,Roanoke
13/02/2022 0:00, 1.82 , 849.61 ,2.83,846.78,0,6322.39,organic,2022,Roanoke
06/02/2022 0:00, 1.91 , 893.13 ,23.33,869.8,0,5749.73,organic,2022,Roanoke
30/01/2022 0:00, 1.72 , 843.76 ,23.86,819.9,0,6450.07,organic,2022,Roanoke
20/02/2022 0:00, 1.63 ," 7,580.49 ",3425.91,4154.57,0,22512.46,organic,2022,Sacramento
13/02/2022 0:00, 1.70 ," 6,494.40 ",2363.31,4131.08,0,18396.24,organic,2022,Sacramento
06/02/2022 0:00, 1.79 ," 8,177.09 ",3256.51,4918.11,2.48,16823.15,organic,2022,Sacramento
30/01/2022 0:00, 1.82 ," 6,192.50 ",2992.64,3199.86,0,14972.68,organic,2022,Sacramento
20/02/2022 0:00, 2.05 ," 1,307.63 ",626.62,681.01,0,9311.74,organic,2022,San Diego
13/02/2022 0:00, 2.03 ," 1,699.18 ",917.54,781.63,0,10268.96,organic,2022,San Diego
06/02/2022 0:00, 2.04 ," 2,537.65 ",1369.73,1167.92,0,10461.5,organic,2022,San Diego
30/01/2022 0:00, 1.98 ," 2,845.47 ",1888.47,957,0,11007.81,organic,2022,San Diego
20/02/2022 0:00, 1.88 ," 9,082.86 ",2966.31,6116.55,0,49747.45,organic,2022,San Francisco
13/02/2022 0:00, 1.95 ," 9,366.18 ",2937.28,6426.2,2.71,48623.99,organic,2022,San Francisco
06/02/2022 0:00, 1.94 ," 9,868.81 ",3582.16,6286.66,0,52384.63,organic,2022,San Francisco
30/01/2022 0:00, 1.96 ," 8,236.70 ",3562.44,4674.25,0,50173.53,organic,2022,San Francisco
20/02/2022 0:00, 2.66 ," 7,078.40 ",523.7,6554.71,0,7424.42,organic,2022,Seattle
13/02/2022 0:00, 2.67 ," 9,080.68 ",555.38,8520.77,4.52,7750.84,organic,2022,Seattle
06/02/2022 0:00, 2.39 ," 7,436.61 ",681.89,6754.73,0,7835.63,organic,2022,Seattle
30/01/2022 0:00, 2.17 ," 8,498.76 ",1379.45,7114.78,4.53,8463.26,organic,2022,Seattle
20/02/2022 0:00, 1.52 ," 3,775.02 ",1804.42,1828.88,141.73,28370.5,organic,2022,South Carolina
13/02/2022 0:00, 1.46 ," 3,210.24 ",1467.84,1687.65,54.74,26744.84,organic,2022,South Carolina
06/02/2022 0:00, 1.53 ," 3,264.28 ",1151.37,1972.98,139.93,26573.82,organic,2022,South Carolina
30/01/2022 0:00, 1.49 ," 3,475.65 ",1224.37,2196.3,54.98,29599.36,organic,2022,South Carolina
